"","phecode","ctrl_w_dz","ctrl_exp","case_w_dz","case_exp","hazard_ratio","pval","PheWASString"
"1478","702",0,0,0,0,NA,NA,"Other dermatoses"
"1479","702.1",37,27.4353082915577,11,20.5646917084423,0.386253222542269,0.00608636735623765,"Actinic keratosis"
"1480","702.2",38,39.1727883628971,28,26.8272116371029,1.07965776076506,0.763733832761229,"Seborrheic keratosis"
"1481","702.4",0,0,0,0,NA,NA,"Degenerative skin disorders"
"1482","703",12,15.1908279851144,11,7.80917201488565,2.08926065895117,0.132616083726762,"Diseases of nail"
"1483","703.1",27,28.2696203989922,22,20.7303796010078,1.11814695254969,0.705958921835383,"Ingrowing nail"
"1484","703.8",15,9.45909919550738,0,5.54090080449262,5.5404328044901e-09,0.996405512830503,"Other specified diseases of nail"
"1485","704",1,3.68636917762423,5,2.31363082237577,261879579.94356,0.997676959322912,"Diseases of hair and hair follicles"
"1486","704.1",5,8.03418541020431,8,4.96581458979569,3.26325558472933,0.0813982411120544,"Alopecia"
"1487","704.11",2,3.91561241620866,4,2.08438758379134,6.10834450033657,0.113314754611733,"Alopecia Areata"
"1488","704.12",0,1.04403624438163,2,0.95596375561837,651762753.016805,0.999062234987269,"Telogen effluvium"
"1489","704.2",3,4.26197460627939,4,2.73802539372061,2.27011537106966,0.317717805584018,"Hirsutism"
"1490","704.8",4,3.30317582036224,2,2.69682417963776,0.606671564878439,0.567172714404685,"Other specified diseases of hair and hair follicles"
"1491","705",0,0,0,0,NA,NA,"Disorders of sweat glands"
"1492","705.1",0,0,0,0,NA,NA,"Dyshidrosis"
"1493","705.3",2,1.82310370851777,1,1.17689629148223,0.769539632947989,0.832648499809852,"Hidradenitis"
"1494","705.8",6,7.25550294793484,6,4.74449705206516,1.60133056476108,0.44289212018818,"Generalized hyperhidrosis"
"1495","706",0,0,0,0,NA,NA,"Diseases of sebaceous glands"
"1496","706.1",93,74.122845178865,39,57.877154821135,0.525370641236764,0.000875546979584742,"Acne"
"1497","706.2",14,13.1552241448814,7,7.84477585511864,0.825823485222197,0.690735300675248,"Sebaceous cyst"
"1498","706.3",0,0,0,0,NA,NA,"Seborrhea"
"1499","706.8",9,11.3754350390659,9,6.62456496093414,1.90747538453083,0.219700125198494,"Other specified diseases of sebaceous glands"
"1500","707",0,0,0,0,NA,NA,"Chronic ulcer of skin"
"1501","707.1",92,82.8839469497134,53,62.1160530502866,0.757113932396785,0.1156936958462,"Decubitus ulcer"
"1502","707.2",57,47.0498493079826,25,34.9501506920174,0.573446492686555,0.0233683417526919,"Chronic ulcer of leg or foot"
"1503","707.3",11,9.22023778270005,6,7.77976221729995,0.642034817563013,0.385985923514922,"Chronic ulcer of unspecified site"
"1504","709",4,2.09492369385118,0,1.90507630614882,4.96840728306586e-09,0.99794253557017,"Diffuse diseases of connective tissue"
"1505","709.2",8,7.10427367110527,4,4.89572632889473,0.694888505669234,0.572943398950046,"Sicca syndrome"
"1506","709.3",3,1.72777581909099,0,1.27222418090901,5.43733694017179e-09,0.998278936271876,"Systemic sclerosis"
"1507","709.4",1,1.50144467617475,2,1.49855532382525,2.0038570849712,0.570357366648631,"Dermatomyositis and Polymyositis"
"1508","709.5",0,0,0,0,NA,NA,"Dermatomyositis"
"1509","709.6",0,0,0,0,NA,NA,"Other specified diffuse diseases of connective tissue"
"1510","709.7",3,2.72141486165152,2,2.27858513834848,0.795566512436615,0.802525168034779,"Unspecified diffuse connective tissue disease"
"1511","710",1,0.543240782885753,0,0.456759217114247,5.37783536467146e-09,0.998978407454714,"Infections involving bone"
"1512","710.1",0,0,0,0,NA,NA,"Osteomyelitis"
"1513","710.11",12,12.2419399967761,9,8.75806000322392,1.05291686734621,0.910984049951253,"Acute osteomyelitis"
"1514","710.12",10,9.73988403231833,5,5.26011596768167,0.915503809574162,0.880049035441449,"Chronic osteomyelitis"
"1515","710.19",19,15.406450826072,9,12.593549173928,0.57122868708011,0.17104858288215,"Unspecified osteomyelitis"
"1516","710.2",0,0,0,0,NA,NA,"Periostitis"
"1517","710.3",0,0,0,0,NA,NA,"Osteopathy resulting from poliomyelitis"
"1518","711",0,0,0,0,NA,NA,"Arthropathy associated with infections"
"1519","711.1",4,5.90068674176375,6,4.09931325823625,2.42436211628439,0.213960093557018,"Pyogenic arthritis"
"1520","711.2",2,1.00799446995638,0,0.992005530043623,4.64667014611035e-09,0.998535874984097,"Arthropathy in Reiter's disease"
"1521","711.3",1,1.01065433249538,1,0.989345667504624,1.02154046515429,0.987977231067784,"Behcet's syndrome"
"1522","712",3,2.0784595254291,1,1.9215404745709,0.359139641907269,0.375895703591678,"Infective connective tissue disorders"
"1523","713",0,0,0,0,NA,NA,"Arthropathy associated with other disorders classified elsewhere"
"1524","713.5",4,3.67694981015234,2,2.32305018984766,0.767110251173387,0.772083806206508,"Arthropathy associated with neurological disorders"
"1525","714",8,6.44805542718696,3,4.55194457281304,0.516934124634722,0.33783041129333,"Rheumatoid arthritis & related inflammatory polyarthropathies"
"1526","714.1",35,34.50747175925,27,27.49252824075,0.96647740553388,0.896924569783176,"Rheumatoid arthritis"
"1527","714.2",2,1.00350818576679,0,0.996491814233211,4.60588721719236e-09,0.998535111898101,"Juvenile rheumatoid arthritis"
"1528","715",5,7.64286388401535,8,5.35713611598465,2.4188079579507,0.136047470759224,"Inflammatory spondylopathies"
"1529","715.1",15,20.1505117478906,19,13.8494882521094,1.90742451515372,0.0694789865274931,"Sacroiliitis NEC"
"1530","715.2",2,2.00064536947402,1,0.999354630525976,1.0012915730278,0.999271778378778,"Ankylosing spondylitis"
"1531","715.3",1,5.92553548231296,9,4.07446451768704,280314917.982738,0.996884082250702,"Spinal enthesopathy"
"1532","716",10,7.14886934682406,2,4.85113065317594,0.276882471565278,0.101993701710649,"Other arthropathies"
"1533","716.1",0,0,0,0,NA,NA,"Unspecified polyarthropathy or polyarthritis"
"1534","716.11",0,0,0,0,NA,NA,"Polyarthropathy or polyarthritis involving multiple sites NOS"
"1535","716.2",1,0.510774710596616,0,0.489225289403384,4.77186482294734e-09,0.998966446801319,"Unspecified monoarthritis"
"1536","716.3",0,0,0,0,NA,NA,"Kaschin-Beck disease"
"1537","716.8",0,0,0,0,NA,NA,"Palindromic rheumatism"
"1538","716.9",19,16.3156551334129,8,10.6843448665871,0.622686722020196,0.275255810536045,"Arthropathy NOS"
"1539","716.91",2,1.50015878056526,0,0.499841219434741,4.5768273082314e-09,0.998963822383407,"Arthropathy NOS involving multiple sites"
"1540","717",6,4.48973804025033,2,3.51026195974967,0.42110731026973,0.292323964318213,"Polymyalgia Rheumatica"
"1541","720",37,35.8073086882315,25,26.1926913117685,0.919002496614063,0.751550820843353,"Spinal stenosis"
"1542","720.1",64,62.0770444701746,41,42.9229555298255,0.921020734096364,0.691628041988374,"Spinal stenosis of lumbar region"
"1543","721",0,0,0,0,NA,NA,"Spondylosis and allied disorders"
"1544","721.1",133,126.576284564266,89,95.4237154357341,0.881532763781609,0.370085910562279,"Spondylosis without myelopathy"
"1545","721.2",12,7.86698461641512,2,6.13301538358488,0.205917609644891,0.0397409264943005,"Spondylosis with myelopathy"
"1546","721.8",2,1.26503496503497,0,0.734965034965035,6.0076195956068e-09,0.998661540501722,"Other allied disorders of spine"
"1547","722",0,0,0,0,NA,NA,"Intervertebral disc disorders"
"1548","722.1",90,76.2007988930086,42,55.7992011069914,0.621906206391972,0.0129228959693412,"Displacement of intervertebral disc"
"1549","722.3",0,0,0,0,NA,NA,"Schmorl's nodes"
"1550","722.6",144,121.809060798338,71,93.1909392016616,0.629942787027237,0.00180349248255802,"Degeneration of intervertebral disc"
"1551","722.7",12,10.4394717117876,7,8.56052828821244,0.704334421242785,0.466989552559507,"Intervertebral disc disorder with myelopathy"
"1552","722.8",44,40.1430628105829,25,28.8569371894171,0.778405472285675,0.331094151513397,"Postlaminectomy syndrome"
"1553","722.9",14,12.8190430467606,8,9.18095695323939,0.785259778569864,0.597014073252854,"Other and unspecified disc disorder"
"1554","723",18,14.5568839347488,6,9.44311606525116,0.485437931064057,0.136772342077017,"Disorders of cervical region"
"1555","723.1",3,3.38888407999485,3,2.61111592000515,1.30016535601426,0.748668360834265,"Torticollis"
"1556","724",1,0.773381294964029,0,0.226618705035971,1.00455750047426e-08,0.999202783243649,"Other disorders of back"
"1557","724.1",19,12.4949226597131,2,8.50507734028692,0.143476879873846,0.00956143903189215,"Disorders of sacrum"
"1558","724.2",3,1.54301300335684,0,1.45698699664316,4.82288259988844e-09,0.998212035769965,"Disorders of coccyx"
"1559","724.8",38,39.8959293377072,29,27.1040706622929,1.13333143828639,0.625162480205282,"Other symptoms referable to back"
"1560","724.9",7,8.86607880172413,8,6.13392119827587,1.7944090063044,0.30586085081828,"Other unspecified back disorders"
"1561","726",67,65.1636364046661,37,38.8363635953339,0.917939386154162,0.692670104421268,"Peripheral enthesopathies"
"1562","726.1",67,64.6155074198877,40,42.3844925801123,0.903922506965828,0.625054886502663,"Enthesopathy"
"1563","726.2",8,7.8776428568082,4,4.1223571431918,0.951529179326055,0.938037706574285,"Synoviopathy"
"1564","726.3",9,10.7729588428566,7,5.22704115714343,1.76527293205255,0.313433005139493,"Bursitis"
"1565","726.4",7,7.57870600740114,6,5.42129399259886,1.20438130457765,0.741767100769154,"Calcaneal spur; Exostosis NOS"
"1566","727",41,28.2363975741135,4,16.7636024258865,0.150323402934476,0.000340466704651725,"Disorders of synovium, tendon, and bursa"
"1567","727.1",12,17.906307460248,15,9.09369253975201,3.12296649842922,0.0128810049172594,"Synovitis and tenosynovitis"
"1568","727.2",0,0.594442709959413,1,0.405557290040587,932295838.732454,0.999346594980471,"Bursitis disorders"
"1569","727.4",2,4.56095642297966,5,2.43904357702034,6.77870264662755,0.050663316997582,"Ganglion and cyst of synovium, tendon, and bursa"
"1570","727.5",1,2.42824459466349,2,0.571755405336507,15.2588765648222,0.0416044589508893,"Rupture of synovium"
"1571","727.6",7,8.33745517405392,5,3.66254482594608,1.76455115248406,0.376012409571519,"Rupture of tendon, nontraumatic"
"1572","727.7",1,1.54119765871229,1,0.458802341287708,260919141.500357,0.998960322477356,"Contracture of tendon (sheath)"
"1573","727.8",0,0,0,0,NA,NA,"Plica syndrome"
"1574","728",7,4.45585421050531,0,2.54414578949469,5.70445502119288e-09,0.99755335759765,"Disorders of muscle, ligament, and fascia"
"1575","728.1",1,0.50188865166694,0,0.49811134833306,4.6085014346973e-09,0.998964211589785,"Muscular calcification and ossification"
"1576","728.2",2,2.48109065663996,2,1.51890934336004,1.74969849130886,0.603796204097588,"Laxity of ligament or hypermobility syndrome"
"1577","728.7",13,21.4072530364302,24,15.5927469635698,2.75049974622242,0.00545626380528763,"Fasciitis"
"1578","728.71",4,3.42008247697881,1,1.57991752302119,0.519954518668301,0.568752329273566,"Dupuytren's disease"
"1579","729",30,28.8562086755284,16,17.1437913244716,0.886575505291309,0.712056543655793,"Other disorders of soft tissues"
"1580","729.1",1,0.698615548455804,0,0.301384451544196,8.46057407813021e-09,0.999103996398384,"Rheumatism, unspecified and fibrositis"
"1581","729.3",0,1.11317999490323,2,0.886820005096775,792116175.959138,0.999066099999372,"Panniculitis"
"1582","729.7",0,0.538834951456311,1,0.461165048543689,701596763.952885,0.999336776634879,"Nontraumatic compartment syndrome"
"1583","731",0,0.504916920990166,1,0.495083079009834,223008458.846677,0.998962794478531,"Osteitis deformans and osteopathies associated with other disorders"
"1584","731.1",1,1,0,0,NA,NA,"Paget's disease of bone"
"1585","732",2,1.25860887898355,0,0.74139112101645,6.07838549020643e-09,0.998654596649051,"Osteochondropathies"
"1586","732.1",0,1.12998541363565,2,0.870014586364349,836812000.292341,0.999068447670669,"Juvenile osteochondrosis"
"1587","732.7",2,2.0105501099861,1,0.989449890013898,1.02005738511295,0.988446127993218,"Osteochondritis dissecans"
"1588","733",19,25.9026944136001,22,15.0973055863999,2.19002021811394,0.0214004542884701,"Other disorders of bone and cartilage"
"1589","733.2",0,0.526735833998404,1,0.473264166001596,664627991.593705,0.999336710574284,"Cyst of bone"
"1590","733.4",8,5.67269740309626,1,3.32730259690374,0.191618082609779,0.124986387146438,"Aseptic necrosis of bone"
"1591","733.6",3,1.64250741689923,0,1.35749258310077,5.34158557896508e-09,0.998237166583632,"Costochondritis"
"1592","733.8",7,7.33877685764434,5,4.66122314235566,1.13819603071535,0.833613042733384,"Malunion fracture"
"1593","735",8,7.06922591649325,2,2.93077408350675,0.558206156698691,0.486051042190688,"Acquired foot deformities"
"1594","735.1",7,8.50854360375725,6,4.49145639624275,1.68855252926762,0.36686234819059,"Flat foot"
"1595","735.2",6,5.84389726827499,3,3.15610273172501,0.917182932103648,0.90791991932778,"Acquired toe deformities"
"1596","735.21",18,18.2032645502126,10,9.79673544978736,1.03580966042905,0.932492105702186,"Hammer toe"
"1597","735.22",1,0.527716186252772,0,0.472283813747228,5.08631753059386e-09,0.998971987850002,"Claw toe"
"1598","735.23",1,2.42313725310951,3,1.57686274689049,5.05555955905943,0.171241395711861,"Hallux rigidus"
"1599","735.3",21,26.1453725538101,24,18.8546274461899,1.60971036079123,0.117626521928889,"Hallux valgus (Bunion)"
"1600","735.4",14,8.15657105465818,0,5.84342894534182,5.20046320359866e-09,0.996354880652473,"Acquired deformities of ankle and foot"
"1601","736",4,4.05982850120494,3,2.94017149879506,1.03603069312308,0.96324832481603,"Acquired deformities of limbs"
"1602","736.1",0,0,0,0,NA,NA,"Acquired deformities of forearm"
"1603","736.2",4,2.87537523019618,0,1.12462476980382,7.68911070242025e-09,0.998284629963171,"Acquired deformities of finger"
"1604","736.3",1,0.582867235796291,0,0.417132764203709,6.13600896275214e-09,0.999000218231755,"Acquired deformities of hip"
"1605","736.4",2,2.45822810060053,2,1.54177189939947,1.6969400865157,0.6223256829083,"Genu valgum or varum (acquired)"
"1606","736.5",0,0,0,0,NA,NA,"Acquired deformities of knee"
"1607","736.6",3,2.05795060106395,1,1.94204939893605,0.35297901050464,0.367278495386523,"Unequal leg length (acquired)"
"1608","737",1,0.530843820920157,0,0.469156179079843,5.14479182031871e-09,0.998973175243874,"Curvature of spine"
"1609","737.1",11,11.5884234686137,7,6.41157653138633,1.1762345542385,0.756315706458614,"Kyphosis (acquired)"
"1610","737.2",2,1.22373179910041,0,0.77626820089959,6.68412841132692e-09,0.998615512396423,"Lordosis (acquired)"
"1611","737.3",18,18.799057006747,16,15.200942993253,1.10258315706859,0.779695508967459,"Scoliosis"
"1612","738",8,7.24924404835669,3,3.75075595164331,0.686793138738371,0.6035687270142,"Other acquired musculoskeletal deformity"
"1613","738.4",21,19.251009502861,10,11.748990497139,0.764592281532785,0.500269464347201,"Acquired spondylolisthesis"
"1614","739",19,19.9863507796085,14,13.0136492203915,1.13907365001519,0.718891448772256,"Contracture of joint"
"1615","740",1,0.499920546639123,0,0.500079453360877,4.57246852743278e-09,0.998963755843106,"Osteoarthrosis"
"1616","740.1",21,17.8305913467242,8,11.1694086532758,0.587065191067641,0.212669278623157,"Osteoarthritis; localized"
"1617","740.11",102,129.873238459491,114,86.1267615405088,1.78963203926828,6.45027688673777e-05,"Osteoarthrosis; localized, primary"
"1618","740.12",2,4.42030628775523,5,2.57969371224477,6.78221046225845,0.0817262105542671,"Osteoarthrosis; localized, secondary"
"1619","740.2",56,56.3678726351414,40,39.6321273648586,1.01714271112452,0.936896068518937,"Osteoarthrosis, generalized"
"1620","740.3",7,4.691176532009,1,3.308823467991,0.195223920237281,0.128817456679255,"Osteoarthrosis of multiple sites"
"1621","740.9",124,108.300978494588,72,87.6990215054119,0.706876553560037,0.0214970745853365,"Osteoarthrosis NOS"
"1622","741",12,12.7280705976559,9,8.27192940234406,1.16553937653612,0.737341970965789,"Symptoms and disorders of the joints"
"1623","741.1",4,2.53666966162915,0,1.46333033837085,5.53365428728418e-09,0.998151370528381,"Ankylosis of joint"
"1624","741.2",63,69.1823851069349,47,40.8176148930651,1.30318305365037,0.198598846169666,"Stiffness of joint"
"1625","741.3",135,142.002426846557,110,102.997573153443,1.13587418721531,0.344001227832163,"Difficulty in walking"
"1626","741.4",23,22.2989046327878,13,13.7010953672122,0.911728844335264,0.799817970021086,"Joint effusions"
"1627","741.5",0,0,0,0,NA,NA,"Hemarthrosis"
"1628","741.6",0,0,0,0,NA,NA,"Villonodular synovitis"
"1629","742",0,0,0,0,NA,NA,"Derangement of joint, non-traumatic"
"1630","742.1",1,0.973368841544607,0,0.0266311584553928,1.07821505294806e-07,0.999304769262717,"Loose body in joint"
"1631","742.2",6,4.64642255675179,2,3.35357744324821,0.433960705865821,0.318940365455741,"Pathological, developmental or recurrent dislocation"
"1632","742.8",0,0.731707317073171,1,0.268292682926829,1110758271.32649,0.999176528091939,"Articular cartilage disorder"
"1633","742.9",27,39.0169652182355,36,23.9830347817645,2.40210204749486,0.00148731426405987,"Other derangement of joint"
"1634","743",0,0,0,0,NA,NA,"Osteoporosis, osteopenia, & pathological fractures"
"1635","743.1",0,0,0,0,NA,NA,"Osteoporosis, NOS or other"
"1636","743.11",45,45.1697560062589,36,35.8302439937411,1.00893060284928,0.968995250452191,"Osteoporosis"
"1637","743.12",7,3.84003465590057,0,3.15996534409943,5.0402991894877e-09,0.997333943987101,"Behcet's syndrome"
"1638","743.13",0,0,0,0,NA,NA,"Other specified osteoporosis"
"1639","743.2",11,10.7672920158681,6,6.2327079841319,0.933892366815296,0.899824812548873,"Pathologic fracture"
"1640","743.21",11,9.13234141238057,4,5.86765858761943,0.54291409874164,0.309066610925539,"Pathologic fracture of vertebrae"
"1641","743.22",0,0,0,0,NA,NA,"Pathologic fracture of femur"
"1642","743.4",6,6.91814667438081,5,4.08185332561919,1.49662044235884,0.542417521736689,"Stress fracture"
"1643","743.9",23,13.5864260323898,2,11.4135739676102,0.100514713140417,0.00187583103426295,"Osteopenia"
"1644","745",520,483.308365655788,335,371.691634344212,0.830808136354029,0.00958595110240573,"Pain in joint"
"1645","747",0,0,0,0,NA,NA,"Cardiac and circulatory congenital anomalies"
"1646","747.1",3,1.91190944130157,0,1.08809055869843,6.03652728907941e-09,0.998374941273518,"Cardiac congenital anomalies"
"1647","747.11",9,8.38443670249567,6,6.61556329750433,0.83587755924948,0.74097712300106,"Cardiac shunt/ heart septal defect"
"1648","747.12",7,5.72293579514375,4,5.27706420485625,0.619145192313349,0.444750150619288,"Valvular heart disease/ heart chambers"
"1649","747.13",4,3.45576185745208,1,1.54423814254792,0.48760488486938,0.552126241258178,"Congenital anomalies of great vessels"
"1650","747.2",3,3.06504385952763,2,1.93495614047237,1.06030835908818,0.950666013016569,"Congenital anomalies of peripheral vascular system"
"1651","748",1,0.520113314447592,0,0.479886685552408,4.94471937788477e-09,0.998969303103278,"Anomalies of respiratory system, congenital"
"1652","749",0,0,0,0,NA,NA,"Congenital anomalies of face and neck"
"1653","749.1",0,0,0,0,NA,NA,"Cleft palate"
"1654","749.2",0,0,0,0,NA,NA,"Congenital anomalies of skull and face bones"
"1655","750",0,0,0,0,NA,NA,"Digestive congenital anomalies"
"1656","750.1",0,0,0,0,NA,NA,"Upper gastrointestinal congenital anomalies"
"1657","750.11",1,0.532855939342881,0,0.467144060657119,5.18247902978586e-09,0.998973958079339,"Esophageal atresia/tracheoesophageal fistula"
"1658","750.13",0,0,0,0,NA,NA,"Congenital anomalies of mouth/tongue"
"1659","750.14",0,0,0,0,NA,NA,"Congenital anomalies of esophagus"
"1660","750.15",0,0,0,0,NA,NA,"Congenital anomalies of stomach"
"1661","750.2",0,0,0,0,NA,NA,"Lower gastrointestinal congenital anomalies"
"1662","750.21",6,3.9343253661192,0,2.0656746338808,5.19721536735907e-09,0.997827233807353,"Congenital anomalies of intestine"
"1663","750.22",2,1.10601075991121,0,0.893989240088786,5.41119067312846e-09,0.998564954861975,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
"1664","750.5",0,0,0,0,NA,NA,"Congenital hypertrophic pyloric stenosis"
"1665","751",0,0,0,0,NA,NA,"Genitourinary congenital anomalies"
"1666","751.1",0,0,0,0,NA,NA,"Congenital anomalies of genital organs"
"1667","751.11",0,0,0,0,NA,NA,"Congenital anomalies of female genital organs"
"1668","751.12",2,1.30776019302335,0,0.692239806976649,6.10999491587159e-09,0.998695624640332,"Congenital anomalies of male genital organs"
"1669","751.2",0,0,0,0,NA,NA,"Congenital anomalies of urinary system"
"1670","751.21",3,3.31556435449904,3,2.68443564550096,1.25069528630691,0.790419212565075,"Cystic kidney disease"
"1671","751.22",1,0.804995970991136,0,0.195004029008864,1.07349442351126e-08,0.999253387278199,"Other specified  anomalies of kidney"
"1672","751.3",3,1.94440150713209,0,1.05559849286791,6.26127376446216e-09,0.998392235034711,"Obstructive genitourinary defect"
"1673","752",0,0,0,0,NA,NA,"Nervous system congenital anomalies"
"1674","752.1",1,0.538733953076583,0,0.461266046923417,5.29288073431844e-09,0.998976411911228,"Neural tub defects"
"1675","752.11",1,0.500646621403168,0,0.499353378596832,4.58575547004484e-09,0.998963922161888,"Spina bifida"
"1676","752.2",3,2.71991447815845,2,2.28008552184155,0.792219359356061,0.800180363355809,"Other specified congenital anomalies of nervous system"
"1677","753",0,0.500159744408946,1,0.499840255591054,218770524.656308,0.998963749732238,"Congenital anomalies of the eye"
"1678","753.1",0,0,0,0,NA,NA,"Congenital cataract and lens anomalies"
"1679","753.2",1,0.54399264874799,0,0.45600735125201,5.39203392904727e-09,0.998978749193639,"Congenital anomalies of posterior segment of eye"
"1680","754",1,0.518851997749015,0,0.481148002250985,4.92130349602734e-09,0.998968887619327,"Congenital musculoskeletal deformities of spine"
"1681","754.1",2,1.06445929621849,0,0.935540703781513,5.16365568604051e-09,0.998548770445075,"Lumbosacral spondylolysis, congenital"
"1682","754.2",3,1.89884808765719,0,1.10115191234281,5.97054499186218e-09,0.99836825037333,"Spondylolisthesis, congenital"
"1683","755",0,0,0,0,NA,NA,"Congenital anomalies of limbs"
"1684","755.1",6,4.49974944683069,1,2.50025055316931,0.274467397329285,0.240365509679166,"Congenital deformities of feet"
"1685","755.3",1,0.550529355149182,0,0.449470644850818,2.02914384036905e-09,0.999349978806761,"Congenital anomaly of fingers/toes"
"1686","755.4",0,0,0,0,NA,NA,"Congenital anomalies of upper limb, including shoulder girdle"
"1687","755.6",2,1.00837518043285,0,0.991624819567147,4.65027815402093e-09,0.998535926500299,"Congenital anomalies of lower limb, including pelvic girdle"
"1688","755.61",2,1.04914267156028,0,0.950857328439719,5.01938790836461e-09,0.998544714441847,"Congenital hip dysplasia and deformity"
"1689","756",4,2.59925224639141,1,2.40074775360859,0.269105257843442,0.241096102059252,"Congenital musculoskeletal anomalies"
"1690","756.1",0,0,0,0,NA,NA,"Congenital anomalies of abdominal wall; diaphram"
"1691","756.2",0,0,0,0,NA,NA,"Pectus excavatum and other congenital anomalies of ribs/sternum"
"1692","756.21",0,0,0,0,NA,NA,"Pectus excavatum"
"1693","756.22",0,0,0,0,NA,NA,"Pectus carinatum"
"1694","756.3",4,4.0904602087588,2,1.9095397912412,1.0815967256561,0.932567109467569,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
"1695","756.5",1,1,0,0,NA,NA,"Congenital osteodystrophies"
"1696","757",0,0,0,0,NA,NA,"Congenital anomalies of the integument"
"1697","758",1,0.501045184113201,0,0.498954815886799,4.59305219585471e-09,0.9989640214279,"Chromosomal anomalies and genetic disorders"
"1698","758.1",9,5.72339719397904,2,5.27660280602096,0.239727469454437,0.0680483351832233,"Chromosomal anomalies"
"1699","759",2,1.09419375197223,0,0.905806248027769,5.33178486085751e-09,0.998560219299324,"Other congenital anomalies"
"1700","759.1",1,1.19087113565792,1,0.809128864342081,1.47179816614221,0.784634055986926,"Anomalies of endocrine glands, congenital"
"1701","760",485,446.416494457021,318,356.583505542979,0.814396012627646,0.00519427562500127,"Back pain"
"1702","761",210,197.817805328976,132,144.182194671024,0.855160650983509,0.169977234900772,"Neck pain"
"1703","763",130,136.754634217838,100,93.2453657821615,1.14058664190825,0.34465398767814,"Thoracic neuritis/radiculitis"
"1704","764",47,60.8179087538773,53,39.1820912461227,1.87469014780404,0.00347995115988912,"Sciatica"
"1705","765",74,73.871682984254,45,45.128317015746,0.994893065303677,0.979589912858304,"Cervical radiculitis"
"1706","766",27,22.8843108356711,11,15.1156891643289,0.596211992616306,0.159689484313077,"Neuralgia, neuritis, and radiculitis NOS"
"1707","767",9,5.61803439706456,0,3.38196560293544,5.86547404700964e-09,0.997169598202254,"Cervicocranial/Cervicobrachial syndrome"
"1708","769",181,173.298155533476,110,117.701844466524,0.886275224260596,0.337060862914269,"Nonallopathic lesions NEC"
"1709","770",151,133.031260277737,87,104.968739722263,0.719536268242531,0.016530253156738,"Myalgia and myositis NOS"
"1710","771",21,20.7922157243718,14,14.2077842756282,0.973760666613176,0.940765427159065,"Musculoskeletal symptoms referable to limbs"
"1711","771.1",57,39.3442211032551,14,31.655778896745,0.296658643073425,5.26333295351035e-05,"Swelling of limb"
"1712","771.2",2,1.22371759632793,0,0.776282403672073,6.45772723184144e-09,0.998619677820215,"Cramp of limb"
"1713","772",13,10.1987510882084,2,4.80124891179161,0.291381993709058,0.114669190212201,"Symptoms of the muscles"
"1714","772.1",40,36.0849086654429,18,21.915091334557,0.71593061615833,0.261594154848768,"Muscular wasting and disuse atrophy"
"1715","772.2",88,72.661444860222,37,52.338555139778,0.565948249450342,0.00449259950957134,"Spasm of muscle"
"1716","772.3",247,245.249379613819,190,191.750620386181,0.983129353233056,0.863799622272189,"Muscle weakness"
"1717","772.4",25,23.5084649614323,17,18.4915350385677,0.860839824397213,0.638274555118927,"Rhabdomyolysis"
"1718","772.6",9,10.1317202264665,8,6.86827977353349,1.33130972673682,0.56718585715327,"Facial weakness"
"1719","773",314,320.652066606059,242,235.347933393941,1.05315016527231,0.556738943417406,"Pain in limb"
"1720","780",2,2.12479921945764,2,1.87520078054236,1.1337269127438,0.900337576728852,"Hypothermia/Chills"
"1721","781",50,49.1415102535723,33,33.8584897464277,0.954211371682062,0.841157918531109,"Symptoms involving nervous and musculoskeletal systems"
"1722","781.1",0,0,0,0,NA,NA,"Loss of height"
"1723","781.2",21,33.7374399317099,32,19.2625600682901,3.36770109248327,0.000233365538466876,"Abnormal posture"
"1724","782",0,0,0,0,NA,NA,"Symptoms involving skin and other integumentary tissue"
"1725","782.3",146,128.960174334954,82,99.0398256650463,0.718860468136974,0.0194641960612858,"Edema"
"1726","782.6",1,0.504916920990166,0,0.495083079009834,4.66405042890633e-09,0.998964927475341,"Pallor and flushing"
"1727","783",153,102.460603346191,30,80.5393966538089,0.238400570645415,1.07119180832332e-12,"Fever of unknown origin"
"1728","783.1",0,0,0,0,NA,NA,"Postprocedural fever"
"1729","785",525,443.152700750325,270,351.847299249675,0.636075359325894,2.85969799900209e-09,"Abdominal pain"
"1730","788",143,111.509957019661,51,82.4900429803389,0.464216234193613,3.85634181217153e-06,"Syncope and collapse"
"1731","789",316,240.934312534334,117,192.065687465666,0.451424873204034,4.0635633650468e-13,"Nausea and vomiting"
"1732","790",17,12.2495098309122,2,6.75049016908782,0.196401604924341,0.0316985351710717,"Nonspecific findings on examination of blood"
"1733","790.1",9,5.34571777370542,0,3.65428222629458,5.27294583652384e-09,0.997115182209985,"Elevated sedimentation rate"
"1734","790.6",79,85.2540153612249,64,57.7459846387751,1.21275842967383,0.27029472055591,"Other abnormal blood chemistry"
"1735","790.8",4,4.97955708137535,5,4.02044291862465,1.5630514367166,0.510277136137316,"Elevated C-reactive protein"
"1736","790.9",0,0.500646621403168,1,0.499353378596832,219197553.792603,0.998963639311694,"Abnormal arterial blood gases"
"1737","791",6,4.98058193016358,2,3.01941806983642,0.513632483692637,0.433364439025795,"Gangrene"
